"Year","Country","Region","Hospital Name","Province","ID Type of Hospital","Description Type of Hospital","Type of beds","Total Hospital beds standard","Total Private Hospital beds","Total Daycare Hospital beds","Total Surgery Hospital beds","Total Hospital beds"
2012,"Italy","Lombardia","Presidio Ospedaliero ""C. Poma"" - Mantova","Mantova",1.0,"Ospedale A Gestione Diretta","Riabilitazione",20,0,0,0,20
2012,"Italy","Lombardia","Ospedale L. Sacco - Milano","Milano",1.0,"Ospedale A Gestione Diretta","Acuti",428,0,20,11,459
2012,"Italy","Lombardia","Ospedale L. Sacco - Milano","Milano",1.0,"Ospedale A Gestione Diretta","Lungodegenza",25,0,0,0,25
2012,"Italy","Lombardia","Ospedale L. Sacco - Milano","Milano",1.0,"Ospedale A Gestione Diretta","Riabilitazione",12,0,0,0,12
2012,"Italy","Lombardia","Ospedale Ca' Granda-Niguarda - Milano","Milano",1.0,"Ospedale A Gestione Diretta","Acuti",947,0,37,34,1018
2012,"Italy","Lombardia","Ospedale Ca' Granda-Niguarda - Milano","Milano",1.0,"Ospedale A Gestione Diretta","Lungodegenza",35,0,0,0,35
2012,"Italy","Lombardia","Ospedale Ca' Granda-Niguarda - Milano","Milano",1.0,"Ospedale A Gestione Diretta","Riabilitazione",38,0,0,0,38
2012,"Italy","Lombardia","P.O.  Citta' Di Sesto S. Giovanni","Sesto San Giovanni",1.0,"Ospedale A Gestione Diretta","Acuti",189,0,6,7,202
2012,"Italy","Lombardia","Presidio Osped. V. Buzzi - Milano","Milano",1.0,"Ospedale A Gestione Diretta","Acuti",149,8,3,15,175
2012,"Italy","Lombardia","Ospedale Bassini - Cinisello Balsamo","Cinisello Balsamo",1.0,"Ospedale A Gestione Diretta","Acuti",239,0,4,14,257
2012,"Italy","Lombardia","Ospedale Bassini - Cinisello Balsamo","Cinisello Balsamo",1.0,"Ospedale A Gestione Diretta","Lungodegenza",2,0,2,0,4
2012,"Italy","Lombardia","Ospedale Bassini - Cinisello Balsamo","Cinisello Balsamo",1.0,"Ospedale A Gestione Diretta","Riabilitazione",40,0,1,0,41
2012,"Italy","Lombardia","P.O. Centro Traumatologico Ortopedico","Milano",1.0,"Ospedale A Gestione Diretta","Acuti",51,15,5,19,90
2012,"Italy","Lombardia","P.O. Centro Traumatologico Ortopedico","Milano",1.0,"Ospedale A Gestione Diretta","Riabilitazione",66,0,4,0,70
2012,"Italy","Lombardia","Presidio Osped. Macedonio Melloni-Milano","Milano",1.0,"Ospedale A Gestione Diretta","Acuti",124,0,7,3,134
2012,"Italy","Lombardia","Ospedale Fatebenefratelli E Oftalmico","Milano",1.0,"Ospedale A Gestione Diretta","Acuti",308,0,11,10,329
2012,"Italy","Lombardia","Ospedale Fatebenefratelli E Oftalmico","Milano",1.0,"Ospedale A Gestione Diretta","Lungodegenza",8,0,0,0,8
2012,"Italy","Lombardia","Ospedale Fatebenefratelli E Oftalmico","Milano",1.0,"Ospedale A Gestione Diretta","Riabilitazione",15,0,3,0,18
2012,"Italy","Lombardia","Ospedale S. Paolo - Milano","Milano",1.0,"Ospedale A Gestione Diretta","Acuti",443,0,30,27,500
2012,"Italy","Lombardia","Ospedale S. Paolo - Milano","Milano",1.0,"Ospedale A Gestione Diretta","Lungodegenza",2,0,0,0,2
2012,"Italy","Lombardia","Ospedale S. Paolo - Milano","Milano",1.0,"Ospedale A Gestione Diretta","Riabilitazione",10,0,0,0,10
2012,"Italy","Lombardia","Istituto Ortopedico Gaetano Pini","Milano",1.0,"Ospedale A Gestione Diretta","Acuti",249,11,6,12,278
2012,"Italy","Lombardia","Istituto Ortopedico Gaetano Pini","Milano",1.0,"Ospedale A Gestione Diretta","Riabilitazione",124,0,0,0,124
2012,"Italy","Lombardia","Ospedale S. Carlo Borromeo - Milano","Milano",1.0,"Ospedale A Gestione Diretta","Acuti",501,0,8,14,523
2012,"Italy","Lombardia","Ospedale S. Carlo Borromeo - Milano","Milano",1.0,"Ospedale A Gestione Diretta","Lungodegenza",4,0,0,0,4
2012,"Italy","Lombardia","Ospedale S. Carlo Borromeo - Milano","Milano",1.0,"Ospedale A Gestione Diretta","Riabilitazione",47,0,1,0,48
2012,"Italy","Lombardia","Ospedale Civile G. Fornaroli - Magenta","Magenta",1.0,"Ospedale A Gestione Diretta","Acuti",346,0,12,6,364
2012,"Italy","Lombardia","Ospedale Civile G. Fornaroli - Magenta","Magenta",1.0,"Ospedale A Gestione Diretta","Riabilitazione",8,0,1,0,9
2012,"Italy","Lombardia","Ospedale Di Circ. C.Cantu'-Abbiategrasso","Abbiategrasso",1.0,"Ospedale A Gestione Diretta","Acuti",108,0,1,3,112
2012,"Italy","Lombardia","Ospedale Di Legnano E Cuggiono-Legnano","Legnano",1.0,"Ospedale A Gestione Diretta","Acuti",524,0,4,33,561
2012,"Italy","Lombardia","Ospedale Di Legnano E Cuggiono-Legnano","Legnano",1.0,"Ospedale A Gestione Diretta","Lungodegenza",11,0,2,0,13
2012,"Italy","Lombardia","Ospedale Di Legnano E Cuggiono-Legnano","Legnano",1.0,"Ospedale A Gestione Diretta","Riabilitazione",20,0,0,0,20
2012,"Italy","Lombardia","Ospedale G.Salvini-Garbagnate Mil.Se","Garbagnate Milanese",1.0,"Ospedale A Gestione Diretta","Acuti",284,0,7,8,299
2012,"Italy","Lombardia","Ospedale G.Salvini-Garbagnate Mil.Se","Garbagnate Milanese",1.0,"Ospedale A Gestione Diretta","Lungodegenza",12,0,0,0,12
2012,"Italy","Lombardia","Ospedale G.Salvini-Garbagnate Mil.Se","Garbagnate Milanese",1.0,"Ospedale A Gestione Diretta","Riabilitazione",18,0,0,0,18
2012,"Italy","Lombardia","Ospedale Di Circolo - Rho","Rho",1.0,"Ospedale A Gestione Diretta","Acuti",227,0,8,14,249
2012,"Italy","Lombardia","Ospedale Caduti Bollatesi - Bollate","Bollate",1.0,"Ospedale A Gestione Diretta","Acuti",88,0,3,13,104
2012,"Italy","Lombardia","Ospedale Caduti Bollatesi - Bollate","Bollate",1.0,"Ospedale A Gestione Diretta","Lungodegenza",2,0,0,0,2
2012,"Italy","Lombardia","Ospedale Caduti Bollatesi - Bollate","Bollate",1.0,"Ospedale A Gestione Diretta","Riabilitazione",16,0,1,0,17
2012,"Italy","Lombardia","Ospedale G.Casati-Passirana Rho","Rho",1.0,"Ospedale A Gestione Diretta","Acuti",15,0,2,0,17
2012,"Italy","Lombardia","Ospedale G.Casati-Passirana Rho","Rho",1.0,"Ospedale A Gestione Diretta","Lungodegenza",34,0,0,0,34
2012,"Italy","Lombardia","Ospedale G.Casati-Passirana Rho","Rho",1.0,"Ospedale A Gestione Diretta","Riabilitazione",76,0,2,0,78
2012,"Italy","Lombardia","Ospedale S. Maria Delle Stelle Melzo","Melzo",1.0,"Ospedale A Gestione Diretta","Acuti",109,0,2,8,119
2012,"Italy","Lombardia","Ospedale Di Circolo Predabissi-Melegnano","Vizzolo Predabissi",1.0,"Ospedale A Gestione Diretta","Acuti",286,0,18,14,318
2012,"Italy","Lombardia","Ospedale Crotta Oltrocchi-Vaprio D'Adda","Vaprio D'Adda",1.0,"Ospedale A Gestione Diretta","Acuti",20,0,1,10,31
2012,"Italy","Lombardia","P.O.""Anastasio Zappatoni""-Cassano D'Adda","Cassano D'Adda",1.0,"Ospedale A Gestione Diretta","Riabilitazione",46,0,0,0,46
2012,"Italy","Lombardia","Causa Pia Ospitaliera Uboldo-Cernusco Sn","Cernusco Sul Naviglio",1.0,"Ospedale A Gestione Diretta","Acuti",137,0,5,10,152
2012,"Italy","Lombardia","Osped. Di Circolo Serbelloni-Gorgonzola","Gorgonzola",1.0,"Ospedale A Gestione Diretta","Acuti",19,0,1,7,27
2012,"Italy","Lombardia","Osped. Di Circolo Serbelloni-Gorgonzola","Gorgonzola",1.0,"Ospedale A Gestione Diretta","Lungodegenza",10,0,0,0,10
2012,"Italy","Lombardia","Presidio Ospedaliero Di Desio","Desio",1.0,"Ospedale A Gestione Diretta","Acuti",316,0,13,15,344
2012,"Italy","Lombardia","Presidio Ospedaliero Di Carate","Carate Brianza",1.0,"Ospedale A Gestione Diretta","Acuti",141,0,3,10,154
2012,"Italy","Lombardia","Presidio Ospedaliero Di Vimercate","Vimercate",1.0,"Ospedale A Gestione Diretta","Acuti",422,0,23,23,468
2012,"Italy","Lombardia","Presidio Ospedaliero Di Vimercate","Vimercate",1.0,"Ospedale A Gestione Diretta","Riabilitazione",14,0,0,0,14
2012,"Italy","Lombardia","Presidio Ospedaliero Di Giussano","Giussano",1.0,"Ospedale A Gestione Diretta","Acuti",96,0,2,16,114
2012,"Italy","Lombardia","Presidio Ospedaliero Di Giussano","Giussano",1.0,"Ospedale A Gestione Diretta","Lungodegenza",14,0,1,0,15
2012,"Italy","Lombardia","Presidio Ospedaliero Di.Seregno","Seregno",1.0,"Ospedale A Gestione Diretta","Riabilitazione",81,0,4,0,85
2012,"Italy","Lombardia","Ospedale S.Gerardo - Monza","Monza",1.0,"Ospedale A Gestione Diretta","Acuti",624,0,22,36,682
2012,"Italy","Lombardia","Ospedale S.Gerardo - Monza","Monza",1.0,"Ospedale A Gestione Diretta","Riabilitazione",10,0,0,0,10
2012,"Italy","Lombardia","Ospedale Maggiore - Lodi","Lodi",1.0,"Ospedale A Gestione Diretta","Acuti",307,0,25,4,336
2012,"Italy","Lombardia","Ospedale Civico - Codogno","Codogno",1.0,"Ospedale A Gestione Diretta","Acuti",113,0,3,5,121
2012,"Italy","Lombardia","Ospedale Civico Rossi - Casalpusterlengo","Casalpusterlengo",1.0,"Ospedale A Gestione Diretta","Acuti",32,0,2,0,34
2012,"Italy","Lombardia","Ospedale Civico Rossi - Casalpusterlengo","Casalpusterlengo",1.0,"Ospedale A Gestione Diretta","Lungodegenza",32,0,0,0,32
2012,"Italy","Lombardia","Ospedale Civico Rossi - Casalpusterlengo","Casalpusterlengo",1.0,"Ospedale A Gestione Diretta","Riabilitazione",15,0,1,0,16
2012,"Italy","Lombardia","Ospedale Delmati - Sant'Angelo Lodig.","Sant'Angelo Lodigiano",1.0,"Ospedale A Gestione Diretta","Acuti",36,0,2,7,45
2012,"Italy","Lombardia","Ospedale Delmati - Sant'Angelo Lodig.","Sant'Angelo Lodigiano",1.0,"Ospedale A Gestione Diretta","Lungodegenza",26,0,0,0,26
2012,"Italy","Lombardia","Ospedale Delmati - Sant'Angelo Lodig.","Sant'Angelo Lodigiano",1.0,"Ospedale A Gestione Diretta","Riabilitazione",20,0,0,0,20
2012,"Italy","Lombardia","Ospedale Arnaboldi - Broni","Broni",1.0,"Ospedale A Gestione Diretta","Lungodegenza",20,0,0,0,20
2012,"Italy","Lombardia","Ospedale Carlo Mira-Casorate Primo","Casorate Primo",1.0,"Ospedale A Gestione Diretta","Acuti",42,0,1,6,49
2012,"Italy","Lombardia","Ospedale Carlo Mira-Casorate Primo","Casorate Primo",1.0,"Ospedale A Gestione Diretta","Lungodegenza",22,0,0,0,22
2012,"Italy","Lombardia","Ospedale Carlo Mira-Casorate Primo","Casorate Primo",1.0,"Ospedale A Gestione Diretta","Riabilitazione",16,0,0,0,16
2012,"Italy","Lombardia","Ospedale S.Martino - Mede","Mede",1.0,"Ospedale A Gestione Diretta","Acuti",55,0,1,2,58
2012,"Italy","Lombardia","Ospedale S.Martino - Mede","Mede",1.0,"Ospedale A Gestione Diretta","Lungodegenza",17,0,1,0,18
2012,"Italy","Lombardia","Ospedale S.Martino - Mede","Mede",1.0,"Ospedale A Gestione Diretta","Riabilitazione",16,0,0,0,16
2012,"Italy","Lombardia","Ospedale Ss.Annunziata - Varzi","Varzi",1.0,"Ospedale A Gestione Diretta","Acuti",24,0,0,4,28
2012,"Italy","Lombardia","Ospedale Civile - Vigevano","Vigevano",1.0,"Ospedale A Gestione Diretta","Acuti",220,0,2,10,232
2012,"Italy","Lombardia","Ospedale Civile - Voghera","Voghera",1.0,"Ospedale A Gestione Diretta","Acuti",266,0,9,6,281
2012,"Italy","Lombardia","Ospedale Civile - Voghera","Voghera",1.0,"Ospedale A Gestione Diretta","Lungodegenza",3,0,0,0,3
2012,"Italy","Lombardia","Ospedale Civile - Voghera","Voghera",1.0,"Ospedale A Gestione Diretta","Riabilitazione",21,0,0,0,21
2012,"Italy","Lombardia","Ospedale Asilo Vittoria - Mortara","Mortara",1.0,"Ospedale A Gestione Diretta","Acuti",76,0,2,2,80
2012,"Italy","Lombardia","Ospedale Asilo Vittoria - Mortara","Mortara",1.0,"Ospedale A Gestione Diretta","Lungodegenza",3,0,0,0,3
2012,"Italy","Lombardia","Ospedale Asilo Vittoria - Mortara","Mortara",1.0,"Ospedale A Gestione Diretta","Riabilitazione",21,0,0,0,21
2012,"Italy","Lombardia","Nuovo Ospedale Di Broni E Stradella","Stradella",1.0,"Ospedale A Gestione Diretta","Acuti",107,0,1,4,112
2012,"Italy","Lombardia","Ospedale Civile - Sondrio","Sondrio",1.0,"Ospedale A Gestione Diretta","Acuti",260,0,5,11,276
2012,"Italy","Lombardia","Ospedale Civile - Sondrio","Sondrio",1.0,"Ospedale A Gestione Diretta","Lungodegenza",27,0,0,0,27
2012,"Italy","Lombardia","Ospedale Civile - Sondrio","Sondrio",1.0,"Ospedale A Gestione Diretta","Riabilitazione",15,0,0,0,15
2012,"Italy","Lombardia","Ospedale Generale Di Zona - Chiavenna","Chiavenna",1.0,"Ospedale A Gestione Diretta","Acuti",57,0,1,4,62
2012,"Italy","Lombardia","Ospedale Generale Di Zona - Chiavenna","Chiavenna",1.0,"Ospedale A Gestione Diretta","Lungodegenza",7,0,0,0,7
2012,"Italy","Lombardia","Ospedale Civile - Morbegno","Morbegno",1.0,"Ospedale A Gestione Diretta","Acuti",24,0,1,0,25
2012,"Italy","Lombardia","Ospedale Civile - Morbegno","Morbegno",1.0,"Ospedale A Gestione Diretta","Lungodegenza",17,0,0,0,17
2012,"Italy","Lombardia","Ospedale Civile - Morbegno","Morbegno",1.0,"Ospedale A Gestione Diretta","Riabilitazione",6,0,0,0,6
2012,"Italy","Lombardia","Ospedale Morelli - Sondalo","Sondalo",1.0,"Ospedale A Gestione Diretta","Acuti",222,0,4,7,233
2012,"Italy","Lombardia","Ospedale Morelli - Sondalo","Sondalo",1.0,"Ospedale A Gestione Diretta","Lungodegenza",14,0,0,0,14
2012,"Italy","Lombardia","Ospedale Morelli - Sondalo","Sondalo",1.0,"Ospedale A Gestione Diretta","Riabilitazione",85,0,0,0,85
2012,"Italy","Prov. Auton. Bolzano","Ospedale Centrale Di Bolzano","Bolzano",1.0,"Ospedale A Gestione Diretta","Acuti",660,25,51,33,769
2012,"Italy","Prov. Auton. Bolzano","Ospedale Centrale Di Bolzano","Bolzano",1.0,"Ospedale A Gestione Diretta","Riabilitazione",12,0,2,0,14
2012,"Italy","Prov. Auton. Bolzano","Ospedale Aziendale Di Merano","Merano",1.0,"Ospedale A Gestione Diretta","Acuti",302,0,11,15,328
2012,"Italy","Prov. Auton. Bolzano","Ospedale Aziendale Di Merano","Merano",1.0,"Ospedale A Gestione Diretta","Lungodegenza",20,0,0,0,20
2012,"Italy","Prov. Auton. Bolzano","Ospedale Aziendale Di Merano","Merano",1.0,"Ospedale A Gestione Diretta","Riabilitazione",19,0,0,0,19
2012,"Italy","Prov. Auton. Bolzano","Ospedale Aziendale Di Bressanone","Bressanone",1.0,"Ospedale A Gestione Diretta","Acuti",196,0,24,0,220
2012,"Italy","Prov. Auton. Bolzano","Ospedale Aziendale Di Bressanone","Bressanone",1.0,"Ospedale A Gestione Diretta","Riabilitazione",9,0,4,0,13
2012,"Italy","Prov. Auton. Bolzano","Ospedale Aziendale Di Brunico","Brunico",1.0,"Ospedale A Gestione Diretta","Acuti",179,0,9,21,209
2012,"Italy","Prov. Auton. Bolzano","Ospedale Aziendale Di Brunico","Brunico",1.0,"Ospedale A Gestione Diretta","Riabilitazione",8,0,3,0,11
2012,"Italy","Prov. Auton. Bolzano","Ospedale Di Base Di Vipiteno","Vipiteno",1.0,"Ospedale A Gestione Diretta","Acuti",51,0,12,0,63
2012,"Italy","Prov. Auton. Bolzano","Ospedale Di Base Di San Candido","San Candido",1.0,"Ospedale A Gestione Diretta","Acuti",45,0,5,4,54
2012,"Italy","Prov. Auton. Bolzano","Ospedale Di Base Di Silandro","Silandro",1.0,"Ospedale A Gestione Diretta","Acuti",91,0,3,3,97
2012,"Italy","Prov. Auton. Bolzano","Ospedale Di Base Di Silandro","Silandro",1.0,"Ospedale A Gestione Diretta","Lungodegenza",8,0,0,0,8
2012,"Italy","Prov. Auton. Bolzano","Fondazione Sarentino","Sarentino",5.1,"Casa Di Cura Privata Accreditata","Acuti",7,0,0,0,7
2012,"Italy","Prov. Auton. Bolzano","Casa Di Cura Villa Sant'Anna","Merano",5.1,"Casa Di Cura Privata Accreditata","Acuti",40,0,0,0,40
2012,"Italy","Prov. Auton. Bolzano","Casa Di Cura Bonvicini S.R.L.","Bolzano",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",42,0,0,0,42
2012,"Italy","Prov. Auton. Bolzano","Casa Di Cura Bonvicini S.R.L.","Bolzano",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",44,0,0,0,44
2012,"Italy","Prov. Auton. Bolzano","Casa Di Cura Villa Melitta","Bolzano",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",25,0,0,0,25
2012,"Italy","Prov. Auton. Bolzano","Casa Di Cura Villa Melitta","Bolzano",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",44,0,0,0,44
2012,"Italy","Prov. Auton. Bolzano","Casa Di Cura Fonte San Martino","Merano",5.1,"Casa Di Cura Privata Accreditata","Acuti",9,0,0,0,9
2012,"Italy","Prov. Auton. Bolzano","Casa Di Cura Fonte San Martino","Merano",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",44,0,0,0,44
2012,"Italy","Prov. Auton. Bolzano","Casa Di Cura Fonte San Martino","Merano",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",21,0,0,0,21
2012,"Italy","Prov. Auton. Trento","Ospedale Di Trento","Trento",1.0,"Ospedale A Gestione Diretta","Acuti",625,0,39,47,711
2012,"Italy","Prov. Auton. Trento","Ospedale Di Trento","Trento",1.0,"Ospedale A Gestione Diretta","Riabilitazione",66,0,26,0,92
2012,"Italy","Prov. Auton. Trento","Presidio Ospedaliero Di Borgo Valsugana","Borgo Valsugana",1.0,"Ospedale A Gestione Diretta","Acuti",72,0,2,10,84
2012,"Italy","Prov. Auton. Trento","Presidio Ospedaliero Di Cles","Cles",1.0,"Ospedale A Gestione Diretta","Acuti",101,0,12,3,116
2012,"Italy","Prov. Auton. Trento","Presidio Ospedaliero Di Cles","Cles",1.0,"Ospedale A Gestione Diretta","Lungodegenza",8,0,0,0,8
2012,"Italy","Prov. Auton. Trento","Ospedale Di Rovereto","Rovereto",1.0,"Ospedale A Gestione Diretta","Acuti",297,0,14,22,333
2012,"Italy","Prov. Auton. Trento","Ospedale Di Rovereto","Rovereto",1.0,"Ospedale A Gestione Diretta","Riabilitazione",37,0,42,0,79
2012,"Italy","Prov. Auton. Trento","Presidio Ospedaliero Di Tione","Tione Di Trento",1.0,"Ospedale A Gestione Diretta","Acuti",65,0,4,6,75
2012,"Italy","Prov. Auton. Trento","Presidio Ospedaliero Di Arco","Arco",1.0,"Ospedale A Gestione Diretta","Acuti",105,0,8,12,125
2012,"Italy","Prov. Auton. Trento","Presidio Ospedaliero Di Arco","Arco",1.0,"Ospedale A Gestione Diretta","Lungodegenza",7,0,0,0,7
2012,"Italy","Prov. Auton. Trento","Presidio Ospedaliero Di Arco","Arco",1.0,"Ospedale A Gestione Diretta","Riabilitazione",8,0,8,0,16
2012,"Italy","Prov. Auton. Trento","Presidio Ospedaliero Di Cavalese","Cavalese",1.0,"Ospedale A Gestione Diretta","Acuti",75,0,2,8,85
2012,"Italy","Prov. Auton. Trento","Ospedale San Camillo","Trento",4.0,"Ospedale Classificato O Assimilato Ai Sensi Dell'Art. 1, Ultimo Comma, Della Legge 132/1968","Acuti",102,0,1,9,112
2012,"Italy","Prov. Auton. Trento","Ospedale San Camillo","Trento",4.0,"Ospedale Classificato O Assimilato Ai Sensi Dell'Art. 1, Ultimo Comma, Della Legge 132/1968","Lungodegenza",7,0,0,0,7
2012,"Italy","Prov. Auton. Trento","Ospedale San Camillo","Trento",4.0,"Ospedale Classificato O Assimilato Ai Sensi Dell'Art. 1, Ultimo Comma, Della Legge 132/1968","Riabilitazione",6,0,0,0,6
2012,"Italy","Prov. Auton. Trento","Ist.Riab.S.Stefano-U.O. Osp. S.Pancrazio","Arco",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",83,0,0,0,83
2012,"Italy","Prov. Auton. Trento","Casa Di Cura Regina","Arco",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",135,0,0,0,135
2012,"Italy","Prov. Auton. Trento","Casa Di Cura Solatrix","Rovereto",5.1,"Casa Di Cura Privata Accreditata","Acuti",65,0,0,0,65
2012,"Italy","Prov. Auton. Trento","Casa Di Cura Solatrix","Rovereto",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",30,0,0,0,30
2012,"Italy","Prov. Auton. Trento","Casa Di Cura Solatrix","Rovereto",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",15,0,0,0,15
2012,"Italy","Prov. Auton. Trento","Casa Di Cura Sacra Famiglia","Arco",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",20,0,0,0,20
2012,"Italy","Prov. Auton. Trento","Casa Di Cura Villa Bianca","Trento",5.1,"Casa Di Cura Privata Accreditata","Acuti",39,0,0,6,45
2012,"Italy","Prov. Auton. Trento","Casa Di Cura Villa Bianca","Trento",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",12,0,0,0,12
2012,"Italy","Veneto","Istituto Codivilla - Putti Cortina","Cortina D'Ampezzo",8.0,"Istituto Qualificato Presidio Della U.S.L.","Acuti",60,0,2,0,62
2012,"Italy","Veneto","Istituto Codivilla - Putti Cortina","Cortina D'Ampezzo",8.0,"Istituto Qualificato Presidio Della U.S.L.","Riabilitazione",16,0,0,0,16
2012,"Italy","Veneto","Ospedale Dell`Ulss N. 1 Belluno","Belluno",1.0,"Ospedale A Gestione Diretta","Acuti",432,0,8,17,457
2012,"Italy","Veneto","Ospedale Dell`Ulss N. 1 Belluno","Belluno",1.0,"Ospedale A Gestione Diretta","Lungodegenza",50,0,0,0,50
2012,"Italy","Veneto","Ospedale Dell`Ulss N. 1 Belluno","Belluno",1.0,"Ospedale A Gestione Diretta","Riabilitazione",0,0,15,0,15
2012,"Italy","Veneto","Ospedale Di Feltre","Feltre",1.0,"Ospedale A Gestione Diretta","Acuti",221,16,11,20,268
2012,"Italy","Veneto","Ospedale Di Feltre","Feltre",1.0,"Ospedale A Gestione Diretta","Lungodegenza",24,0,0,0,24
2012,"Italy","Veneto","Ospedale Di Feltre","Feltre",1.0,"Ospedale A Gestione Diretta","Riabilitazione",48,0,0,0,48
2012,"Italy","Veneto","Ospedale Dell`Azienda Ulss N. 3","Bassano Del Grappa",1.0,"Ospedale A Gestione Diretta","Acuti",447,0,14,39,500
2012,"Italy","Veneto","Ospedale Dell`Azienda Ulss N. 3","Bassano Del Grappa",1.0,"Ospedale A Gestione Diretta","Riabilitazione",31,0,0,0,31
2012,"Italy","Veneto","Ospedale  Ulss 4","Thiene",1.0,"Ospedale A Gestione Diretta","Acuti",362,0,5,36,403
2012,"Italy","Veneto","Ospedale  Ulss 4","Thiene",1.0,"Ospedale A Gestione Diretta","Lungodegenza",9,0,0,0,9
2012,"Italy","Veneto","Ospedale  Ulss 4","Thiene",1.0,"Ospedale A Gestione Diretta","Riabilitazione",20,0,0,0,20
2012,"Italy","Veneto","Ospedali Azienda Ulss 5 Arzignano","Arzignano",1.0,"Ospedale A Gestione Diretta","Acuti",375,0,45,41,461
2012,"Italy","Veneto","Ospedali Azienda Ulss 5 Arzignano","Arzignano",1.0,"Ospedale A Gestione Diretta","Lungodegenza",36,0,0,0,36
2012,"Italy","Veneto","Ospedali Azienda Ulss 5 Arzignano","Arzignano",1.0,"Ospedale A Gestione Diretta","Riabilitazione",34,0,0,0,34
2012,"Italy","Veneto","Casa Di Cura Eretenia","Vicenza",5.1,"Casa Di Cura Privata Accreditata","Acuti",57,0,0,8,65
2012,"Italy","Veneto","Casa Di Cura Eretenia","Vicenza",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",5,0,0,5,10
2012,"Italy","Veneto","Casa Di Cura Villa Berica","Vicenza",5.1,"Casa Di Cura Privata Accreditata","Acuti",48,0,4,6,58
2012,"Italy","Veneto","Casa Di Cura Villa Berica","Vicenza",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",11,0,0,0,11
2012,"Italy","Veneto","Casa Di Cura Villa Berica","Vicenza",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",15,0,4,0,19
2012,"Italy","Veneto","Casa Di Cura Villa Margherita","Arcugnano",5.1,"Casa Di Cura Privata Accreditata","Acuti",33,0,0,0,33
2012,"Italy","Veneto","Casa Di Cura Villa Margherita","Arcugnano",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",37,0,7,0,44
